date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:21:40	5556/5556	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:38%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_5.ac.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
21:21:42	5556/5556	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:40%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_6.ad.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
21:21:44	5556/5556	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:42%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_7.ae.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
21:21:46	5556/5556	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:44%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_8.af.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
21:21:48	5574/5574	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:46%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/js/vendor/jquery-1.11.2.min.b0.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
21:21:52	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:50%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_1.b2.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:21:54	80351/80351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2018:13:45%20GMT	http://localhost:8080/media/images/2266c2f19e234e0e99db7342d2bbd72d_n.1898ca0c.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/2266c2f19e234e0e99db7342d2bbd72d_n.1898ca0c.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:21:54	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:52%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_2.b3.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:21:56	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:54%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_3.b4.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:21:58	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:56%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_4.b5.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:22:00	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:58%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_5.b6.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:22:02	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:00%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_6.b7.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:22:04	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:02%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_7.b8.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:22:06	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:04%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/img/latest_gallery_8.b9.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:22:08	5514/5514	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:06%20GMT	http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/top-hotels-medical-tourists-turkey/js/vendor/jquery-1.11.2.min.ba.delayed	(from http://localhost:8080/en/our-blogs/top-hotels-medical-tourists-turkey/)
21:22:12	37397/37397	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2018:13:46%20GMT	http://localhost:8080/media/images/2415be71109b07137b223165b331983c_a.2e16d0ba.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/2415be71109b07137b223165b331983c_a.2e16d0ba.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:12	5487/5487	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:10%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_1.bc.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:14	5487/5487	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:12%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_2.bd.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:16	5487/5487	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:14%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_3.be.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:18	5487/5487	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:16%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_4.bf.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:20	5487/5487	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:18%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_5.c0.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:22	5487/5487	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:20%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_6.c1.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:24	5487/5487	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:22%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_7.c2.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:26	5487/5487	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:24%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/img/latest_gallery_8.c3.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:28	5505/5505	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:26%20GMT	http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/types-of-dental-implants-turkey/js/vendor/jquery-1.11.2.min.c4.delayed	(from http://localhost:8080/en/our-blogs/types-of-dental-implants-turkey/)
21:22:32	15609/15609	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2018:13:46%20GMT	http://localhost:8080/media/images/732e691457684abcd9852a9b815a6a45.2e16d0ba.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/732e691457684abcd9852a9b815a6a45.2e16d0ba.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:32	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:30%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_1.c6.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:34	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:32%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_2.c7.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:36	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:34%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_3.c8.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:38	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:36%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_4.c9.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:40	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:38%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_5.ca.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:42	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:40%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_6.cb.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:44	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:42%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_7.cc.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:46	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:44%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/img/latest_gallery_8.cd.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:48	5517/5517	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:46%20GMT	http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/js/vendor/jquery-1.11.2.min.ce.delayed	(from http://localhost:8080/en/our-blogs/benefits-of-zirconium-crowns-turkey/)
21:22:52	22679/22679	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2005:47:46%20GMT	http://localhost:8080/media/images/200600528933ff01a9c57946b2f5785c.8fed572c.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/200600528933ff01a9c57946b2f5785c.8fed572c.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:22:52	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:50%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_1.d0.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:22:54	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:52%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_2.d1.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:22:56	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:54%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_3.d2.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:22:58	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:56%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_4.d3.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:23:00	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:22:58%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_5.d4.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:23:02	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:00%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_6.d5.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:23:04	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:02%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_7.d6.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:23:06	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:04%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/img/latest_gallery_8.d7.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:23:08	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:06%20GMT	http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/porcelain-veneers-turkey-guide/js/vendor/jquery-1.11.2.min.d8.delayed	(from http://localhost:8080/en/our-blogs/porcelain-veneers-turkey-guide/)
21:23:12	45177/45177	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2018:05:56%20GMT	http://localhost:8080/media/images/c40f50e26ad1c0c2fce5bb6598f5a4a6.0f651141.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/c40f50e26ad1c0c2fce5bb6598f5a4a6.0f651141.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:12	5478/5478	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:10%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_1.da.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:14	5478/5478	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:12%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_2.db.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:16	5478/5478	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:14%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_3.dc.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:18	5478/5478	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:16%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_4.dd.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:20	5478/5478	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:18%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_5.de.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:22	5478/5478	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:20%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_6.df.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:24	5478/5478	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:22%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_7.e0.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:26	5478/5478	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:24%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/img/latest_gallery_8.e1.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:28	5496/5496	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:26%20GMT	http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/teeth-whitening-turkey-guide/js/vendor/jquery-1.11.2.min.e2.delayed	(from http://localhost:8080/en/our-blogs/teeth-whitening-turkey-guide/)
21:23:32	52626/52626	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Sep%202024%2018:05:56%20GMT	http://localhost:8080/media/images/images.2e16d0ba.fill-765x325.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/images.2e16d0ba.fill-765x325.png	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:32	5475/5475	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:30%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_1.e4.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:34	5475/5475	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:32%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_2.e5.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:36	5475/5475	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:34%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_3.e6.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:38	5475/5475	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:36%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_4.e7.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:40	5475/5475	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:38%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_5.e8.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:42	5475/5475	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:40%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_6.e9.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
